,name,year,0,1
1599,Mike Leake,2018.0,0.8757574407655948,0.12424255923440515
1609,Wade LeBlanc,2018.0,0.7042153444203145,0.2957846555796855
1612,Jose Leclerc,2018.0,0.9698379865142706,0.030162013485729403
1614,Mark Leiter,2018.0,0.2896378350562344,0.7103621649437656
1619,Dominic Leone,2018.0,0.33647160945990984,0.6635283905400902
1632,Jon Lester,2018.0,0.5797623100707794,0.42023768992922067
1634,Artie Lewicki,2018.0,0.4525688841359108,0.5474311158640892
1638,Adam Liberatore,2018.0,0.3949846053779785,0.6050153946220215
1651,Francisco Liriano,2018.0,0.2656875351317959,0.7343124648682041
1652,Zack Littell,2018.0,0.3611354586992692,0.6388645413007308
1654,Ben Lively,2018.0,0.4449009476263044,0.5550990523736956
1655,Jonathan Loaisiga,2018.0,0.5601509673002707,0.4398490326997293
1656,Walker Lockett,2018.0,0.3857384186460907,0.6142615813539093
1669,Boone Logan,2018.0,0.1371668237393353,0.8628331762606647
1672,Jorge Lopez,2018.0,0.3154506288683212,0.6845493711316788
1673,Pablo Lopez,2018.0,0.6152813593721431,0.3847186406278569
1676,Reynaldo Lopez,2018.0,0.7987972793651729,0.20120272063482716
1680,Michael Lorenzen,2018.0,0.6564345543082679,0.3435654456917321
1687,Aaron Loup,2018.0,0.8339718468084789,0.1660281531915211
1689,Josh Lucas,2018.0,0.2979672809941001,0.7020327190058999
1690,Joey Lucchesi,2018.0,0.8013173079987803,0.19868269200121969
1693,Seth Lugo,2018.0,0.8933287650852212,0.10667123491477884
1701,Jordan Lyles,2018.0,0.4619098657462489,0.5380901342537511
1708,Lance Lynn,2018.0,0.8774959178938431,0.12250408210615699
1714,Tyler Lyons,2018.0,0.4118392297647474,0.5881607702352526
1727,Ryan Madson,2018.0,0.5025252462927543,0.4974747537072457
1730,Kenta Maeda,2018.0,0.9586863932744891,0.04131360672551091
1733,Matt Magill,2018.0,0.5061889990756983,0.4938110009243018
1735,Tyler Mahle,2018.0,0.7096419869824657,0.2903580130175342
1736,Kazuhisa Makita,2018.0,0.5268867805875409,0.4731132194124591
1741,Martin Maldonado,2018.0,0.8714510044156857,0.12854899558431435
1744,Sean Manaea,2018.0,0.931783806468075,0.06821619353192503
1745,Brandon Mann,2018.0,0.30445607117971574,0.6955439288202843
1747,Dillon Maples,2018.0,0.26817016908571756,0.7318298309142824
1752,Jhan Marinez,2018.0,0.15515813483001428,0.8448418651699857
1755,German Marquez,2018.0,0.9583498659623453,0.04165013403765467
1760,Evan Marshall,2018.0,0.31927502475072134,0.6807249752492787
1763,Chris Martin,2018.0,0.6656541645144691,0.3343458354855309
1765,Leonys Martin,2018.0,0.9903551155248245,0.00964488447517551
1771,Carlos Martinez,2018.0,0.8702959054622323,0.12970409453776763
1773,Phil Maton,2018.0,0.8178031124515921,0.18219688754840788
1777,Steven Matz,2018.0,0.6918542407479149,0.3081457592520851
1783,Brandon Maurer,2018.0,0.3586746626501126,0.6413253373498874
1786,Mike Mayers,2018.0,0.7912380943804482,0.20876190561955174
1788,Tim Mayza,2018.0,0.48037878365306885,0.5196212163469311
1791,Cory Mazzoni,2018.0,0.31243472483907864,0.6875652751609214
1799,Zach McAllister,2018.0,0.6475550815380189,0.3524449184619811
1812,Brandon McCarthy,2018.0,0.29827427424029807,0.7017257257597019
1815,Kevin McCarthy,2018.0,0.7602856632785469,0.2397143367214531
1824,Jake McGee,2018.0,0.6670627041808994,0.33293729581910053
1826,Kyle McGrath,2018.0,0.2303638084892886,0.7696361915107114
1828,Deck McGuire,2018.0,0.2350046688870937,0.7649953311129063
1835,Collin McHugh,2018.0,0.8441665022828876,0.15583349771711238
1843,Kris Medlen,2018.0,0.2298509579969622,0.7701490420030378
1844,Ryan Meisinger,2018.0,0.3014460297832319,0.6985539702167681
1847,Adalberto Mejia,2018.0,0.4771284208905403,0.5228715791094597
1857,Mark Melancon,2018.0,0.4422178986165918,0.5577821013834082
1860,Yohander Mendez,2018.0,0.33579995727517364,0.6642000427248264
1863,Daniel Mengden,2018.0,0.6699763787908145,0.3300236212091855
1864,Ben Meyer,2018.0,0.33359231412139667,0.6664076858786033
1866,Keynan Middleton,2018.0,0.4628429720924445,0.5371570279075555
1870,Miles Mikolas,2018.0,0.9722314914362601,0.02776850856373992
1878,Wade Miley,2018.0,0.508847062735408,0.491152937264592
1891,Andrew Miller,2018.0,0.3297056083158847,0.6702943916841153
1895,Justin Miller,2018.0,0.5947650149118171,0.40523498508818284
1897,Hoby Milner,2018.0,0.2582315036598375,0.7417684963401625
1900,Juan Minaya,2018.0,0.7156139522656839,0.284386047734316
1907,Mike Minor,2018.0,0.8048970759725579,0.19510292402744212
1910,Ariel Miranda,2018.0,0.3748501265585734,0.6251498734414266
1913,Frankie Montas,2018.0,0.7172738137448746,0.2827261862551254
1915,Jordan Montgomery,2018.0,0.5811955637330435,0.41880443626695646
1919,Mike Montgomery,2018.0,0.8121209599105905,0.1878790400894095
1927,Matt Moore,2018.0,0.47575947978092936,0.5242405202190706
1931,Adam Morgan,2018.0,0.8592088704731488,0.14079112952685122
1936,Mike Morin,2018.0,0.2316733995805631,0.7683266004194369
1938,Reyes Moronta,2018.0,0.9696925908933703,0.030307409106629643
1941,Akeel Morris,2018.0,0.2571253208471824,0.7428746791528176
1953,Brandon Morrow,2018.0,0.5556044707846903,0.44439552921530967
1964,Charlie Morton,2018.0,0.9490697740810872,0.05093022591891285
1967,Taylor Motter,2018.0,0.30449493620769796,0.695505063792302
1969,Gabriel Moya,2018.0,0.4776608458712216,0.5223391541287784
1981,Peter Moylan,2018.0,0.3457934362233326,0.6542065637766674
1982,Harrison Musgrave,2018.0,0.47043287441074044,0.5295671255892596
1985,Joe Musgrove,2018.0,0.8827868025811455,0.11721319741885454
1988,Zach Neal,2018.0,0.21998106360890468,0.7800189363910953
1993,Hector Neris,2018.0,0.5127769377170079,0.487223062282992
2005,Pat Neshek,2018.0,0.28749105352860715,0.7125089464713928
2007,Dovydas Neverauskas,2018.0,0.3352332024478506,0.6647667975521494
2009,Sean Newcomb,2018.0,0.927689682523484,0.07231031747651598
2017,Juan Nicasio,2018.0,0.8350611107331939,0.16493888926680614
2021,Aaron Nola,2018.0,0.9967293317507854,0.0032706682492146667
2031,Bud Norris,2018.0,0.8900675920128904,0.10993240798710956
2036,Daniel Norris,2018.0,0.20629524144126798,0.793704758558732
2037,James Norwood,2018.0,0.33801572580030514,0.6619842741996949
2046,Ivan Nova,2018.0,0.757166096376985,0.24283390362301507
2052,Vidal Nuno,2018.0,0.24686425909869558,0.7531357409013044
2063,Darren O'Day,2018.0,0.34407026218888215,0.6559297378111179
2065,Chris O'Grady,2018.0,0.29300634451044405,0.706993655489556
2066,Trevor Oaks,2018.0,0.5221856427942595,0.47781435720574045
2070,Scott Oberg,2018.0,0.7395998742831214,0.2604001257168787
2077,Jake Odorizzi,2018.0,0.9029924476742147,0.09700755232578533
2085,Alexi Ogando,2018.0,0.11585083103491589,0.8841491689650841
2088,Seunghwan Oh,2018.0,0.9548287281822911,0.04517127181770885
2089,Shohei Ohtani,2018.0,0.9521292581552803,0.04787074184471977
2093,Tyler Olson,2018.0,0.6007629364916653,0.3992370635083347
2097,Josh Osich,2018.0,0.30150011423461764,0.6984998857653824
2101,Roberto Osuna,2018.0,0.6515938576240088,0.34840614237599127
2102,Corey Oswalt,2018.0,0.48704066366180687,0.5129593363381931
2109,Dan Otero,2018.0,0.6940353635247944,0.30596463647520555
2117,Adam Ottavino,2018.0,0.9660697942417715,0.033930205758228436
2119,Emilio Pagan,2018.0,0.784073349571132,0.21592665042886808
2121,Eduardo Paredes,2018.0,0.3084147040152745,0.6915852959847255
2123,Edward Paredes,2018.0,0.37998729163397393,0.6200127083660261
2129,Blake Parker,2018.0,0.7902831995372614,0.20971680046273852
2135,James Paxton,2018.0,0.9800328093130845,0.019967190686915506
2139,James Pazos,2018.0,0.8795973129183343,0.12040268708166565
2146,Brad Peacock,2018.0,0.8241514815413868,0.1758485184586131
2149,Felix Pena,2018.0,0.6522084390603293,0.34779156093967073
2150,Cliff Pennington,2018.0,0.20467500997373356,0.7953249900262664
2151,Freddy Peralta,2018.0,0.7906867646727832,0.20931323532721677
2154,Wandy Peralta,2018.0,0.7843773675967332,0.2156226324032669
2161,Wily Peralta,2018.0,0.47141452531154204,0.528585474688458
2164,Luis Perdomo,2018.0,0.5009766128803674,0.4990233871196325
2165,Cionel Perez,2018.0,0.31364540651634565,0.6863545934836544
2167,Hernan Perez,2018.0,0.8370121627245743,0.1629878372754257
2174,Martin Perez,2018.0,0.3114342749666661,0.6885657250333339
2190,Oliver Perez,2018.0,0.39564765317534856,0.6043523468246514
2192,Dillon Peters,2018.0,0.46326310422715933,0.5367368957728407
2193,Tim Peterson,2018.0,0.3650765965756948,0.6349234034243052
2204,Yusmeiro Petit,2018.0,0.7840158387785087,0.21598416122149136
2210,Jake Petricka,2018.0,0.4794617344362263,0.5205382655637737
2211,Evan Phillips,2018.0,0.27554799224874693,0.7244520077512531
2213,Nick Pivetta,2018.0,0.9772686388798255,0.02273136112017449
2215,Kevin Plawecki,2018.0,0.8378206744738081,0.1621793255261918
2217,Adam Plutko,2018.0,0.47279682854510297,0.527203171454897
2225,Drew Pomeranz,2018.0,0.33831160381551084,0.6616883961844892
2235,Rick Porcello,2018.0,0.9170713474819259,0.08292865251807408
2238,Brooks Pounders,2018.0,0.4151074835356928,0.5848925164643072
2239,Bobby Poyner,2018.0,0.4656775584165178,0.5343224415834822
2245,Ryan Pressly,2018.0,0.9413800130358405,0.058619986964159446
2256,David Price,2018.0,0.8823026778405099,0.11769732215949011
2258,Austin Pruitt,2018.0,0.4813479536443377,0.5186520463556623
2263,Kevin Quackenbush,2018.0,0.2360940094271079,0.7639059905728921
2270,Jose Quintana,2018.0,0.7178701837790697,0.2821298162209303
2271,Tanner Rainey,2018.0,0.270579794261815,0.729420205738185
2273,Carlos Ramirez,2018.0,0.2624409524793311,0.7375590475206689
2280,Erasmo Ramirez,2018.0,0.2471136380936877,0.7528863619063123
2285,Jose Ramirez,2018.0,0.26554909123760284,0.7344509087623972
2290,Neil Ramirez,2018.0,0.51403298652333,0.48596701347667
2294,Noe Ramirez,2018.0,0.8004559317801283,0.19954406821987167
2295,Yefry Ramirez,2018.0,0.5981104364464174,0.4018895635535827
2302,AJ Ramos,2018.0,0.4206459677926021,0.5793540322073979
2305,Edubray Ramos,2018.0,0.8005213099247871,0.19947869007521293
2309,Josh Ravin,2018.0,0.20366285496347436,0.7963371450365256
2314,Robbie Ray,2018.0,0.6469280548080439,0.35307194519195606
2322,Addison Reed,2018.0,0.6628914026446376,0.33710859735536236
2325,Cody Reed,2018.0,0.3015335092809631,0.6984664907190369
2327,Zac Reininger,2018.0,0.2683657763701287,0.7316342236298713
2329,Alex Reyes,2018.0,0.3341815755793961,0.6658184244206039
2330,Mark Reynolds,2018.0,0.7333267926554405,0.2666732073445594
2332,Jacob Rhame,2018.0,0.38815027328634955,0.6118497267136505
2342,Clayton Richard,2018.0,0.6859962506536754,0.3140037493463246
2350,Garrett Richards,2018.0,0.6714253364120141,0.3285746635879859
2351,Trevor Richards,2018.0,0.8393036089567476,0.16069639104325242
2353,Yacksel Rios,2018.0,0.5819328773388259,0.4180671226611741
2359,Tanner Roark,2018.0,0.9079605795672452,0.09203942043275481
2370,David Robertson,2018.0,0.8932928819996789,0.10670711800032102
2374,Shane Robinson,2018.0,0.2439334505953391,0.7560665494046609
2378,Hansel Robles,2018.0,0.5421510502482207,0.4578489497517793
2394,Fernando Rodney,2018.0,0.6951913831128237,0.3048086168871763
2398,Carlos Rodon,2018.0,0.7763344374728695,0.22366556252713055
2399,Dereck Rodriguez,2018.0,0.906457955799492,0.09354204420050807
2403,Eduardo Rodriguez,2018.0,0.9092151320841146,0.09078486791588532
2404,Jefry Rodriguez,2018.0,0.47629487299699513,0.5237051270030049
2406,Ricardo Rodriguez,2018.0,0.3175959098273925,0.6824040901726075
2408,Richard Rodriguez,2018.0,0.8718755053485876,0.1281244946514124
2414,Chaz Roe,2018.0,0.7574271587689407,0.24257284123105932
2417,Taylor Rogers,2018.0,0.9527611264876689,0.047238873512331116
2419,Sal Romano,2018.0,0.7998432722308711,0.20015672776912885
2424,Enny Romero,2018.0,0.1847240621439703,0.8152759378560297
2425,Fernando Romero,2018.0,0.732846738237007,0.2671532617629931
2436,Sergio Romo,2018.0,0.8806615873782845,0.1193384126217155
2441,Bruce Rondon,2018.0,0.6790376992808005,0.3209623007191995
2447,Hector Rondon,2018.0,0.9136321139328861,0.08636788606711392
2449,Randy Rosario,2018.0,0.47950400783056857,0.5204959921694314
2458,Tyson Ross,2018.0,0.7204970404684689,0.27950295953153115
2463,Zac Rosscup,2018.0,0.213671090191358,0.786328909808642
2465,Chris Rowley,2018.0,0.2182621681089535,0.7817378318910465
2469,Drew Rucinski,2018.0,0.44986828184232885,0.5501317181576711
2471,Nick Rumbelow,2018.0,0.20461322863438225,0.7953867713656178
2478,Chris Rusin,2018.0,0.48859015542175765,0.5114098445782423
2483,Hyun-Jin Ryu,2018.0,0.6409815013567315,0.35901849864326846
2493,Marc Rzepczynski,2018.0,0.2607562660893924,0.7392437339106076
2511,CC Sabathia,2018.0,0.6643920676038921,0.3356079323961079
2520,Fernando Salas,2018.0,0.567679597215293,0.43232040278470696
2529,Chris Sale,2018.0,0.997593582959637,0.0024064170403630893
2540,Jeff Samardzija,2018.0,0.24879588631325766,0.7512041136867423
2545,Aaron Sanchez,2018.0,0.6423461748230421,0.35765382517695793
2558,Anibal Sanchez,2018.0,0.6493189946374671,0.3506810053625329
2559,Pablo Sandoval,2018.0,0.7751718759277633,0.22482812407223673
2560,Dennis Santana,2018.0,0.259912756608518,0.740087243391482
2562,Edgar Santana,2018.0,0.9466141368432812,0.05338586315671881
2570,Hector Santiago,2018.0,0.5185727072615339,0.4814272927384661
2572,Luis Santos,2018.0,0.3847971544368174,0.6152028455631826
2575,Warwick Saupold,2018.0,0.4757958501104609,0.5242041498895391
2586,Max Scherzer,2018.0,0.9973840608004607,0.002615939199539336
2587,Jaime Schultz,2018.0,0.39864019744007906,0.6013598025599209
2590,Robby Scott,2018.0,0.21184079728691774,0.7881592027130823
2592,Tanner Scott,2018.0,0.8074931584672618,0.19250684153273825
2594,Troy Scribner,2018.0,0.37260670191681666,0.6273932980831833
2596,Antonio Senzatela,2018.0,0.6378443738611983,0.3621556261388017
2600,Luis Severino,2018.0,0.9940291093728829,0.005970890627117038
2602,Paul Sewald,2018.0,0.7096921263835183,0.2903078736164817
2604,Kevin Shackelford,2018.0,0.30763254894561676,0.6923674510543832
2612,Bryan Shaw,2018.0,0.7169405785174552,0.28305942148254487
2614,Jimmie Sherfy,2018.0,0.23026623118836798,0.769733768811632
2616,Ryan Sherriff,2018.0,0.263013139889708,0.736986860110292
2629,James Shields,2018.0,0.7609810445938021,0.2390189554061979
2632,Braden Shipley,2018.0,0.24443779152117817,0.7555622084788218
2638,Matt Shoemaker,2018.0,0.32906395964228796,0.670936040357712
2643,Chasen Shreve,2018.0,0.6756677785795329,0.32433222142046714
2645,Lucas Sims,2018.0,0.28401972708826595,0.715980272911734
2651,Tyler Skaggs,2018.0,0.933885104401477,0.06611489559852299
2653,Eric Skoglund,2018.0,0.443427014438017,0.556572985561983
2655,Aaron Slegers,2018.0,0.3872393513545983,0.6127606486454017
2657,Burch Smith,2018.0,0.40473882299130415,0.5952611770086959
2659,Caleb Smith,2018.0,0.8310306742053577,0.16896932579464236
2664,Carson Smith,2018.0,0.39030825591321183,0.6096917440867882
2665,Drew Smith,2018.0,0.4153177154636616,0.5846822845363384
2677,Joe Smith,2018.0,0.6031045219347704,0.39689547806522957
2683,Will Smith,2018.0,0.9242218992092044,0.07577810079079557
2686,Josh Smoker,2018.0,0.2712542608994716,0.7287457391005284
2687,Jake Smolinski,2018.0,0.3737869325084835,0.6262130674915165
2690,Blake Snell,2018.0,0.9757042504947876,0.024295749505212363
2695,Miguel Socolovich,2018.0,0.2041194753463914,0.7958805246536086
2699,Sammy Solis,2018.0,0.8086915336306442,0.1913084663693558
2710,Joakim Soria,2018.0,0.8275525871901221,0.17244741280987788
2711,Mike Soroka,2018.0,0.6243750286358669,0.37562497136413314
2713,Glenn Sparkman,2018.0,0.35866153811926405,0.641338461880736
2722,Craig Stammen,2018.0,0.9541701066059867,0.04582989339401332
2724,Ryne Stanek,2018.0,0.8853810201908671,0.11461897980913295
2726,Drew Steckenrider,2018.0,0.9419677882717581,0.058032211728241946
2728,Jackson Stephens,2018.0,0.39733800766094407,0.6026619923390559
2731,Brock Stewart,2018.0,0.25443118177173707,0.7455688182282629
2732,Robert Stock,2018.0,0.5749221148895158,0.4250778851104842
2733,Eric Stout,2018.0,0.2373534932170963,0.7626465067829037
2736,Matt Strahm,2018.0,0.7178449201002952,0.28215507989970473
2743,Dan Straily,2018.0,0.4189122891971244,0.5810877108028756
2752,Stephen Strasburg,2018.0,0.7457516813861341,0.2542483186138659
2755,Chris Stratton,2018.0,0.6970976444182211,0.3029023555817789
2760,Hunter Strickland,2018.0,0.7129822585591812,0.2870177414408189
2763,Ross Stripling,2018.0,0.9693953575797343,0.0306046424202657
2768,Marcus Stroman,2018.0,0.8428309201418085,0.15716907985819156
2771,Daniel Stumpf,2018.0,0.7164641616843327,0.2835358383156673
2772,Andrew Suarez,2018.0,0.8447564092271108,0.15524359077288916
2776,Jesus Sucre,2018.0,0.27166713902175676,0.7283328609782432
2777,Wander Suero,2018.0,0.6242514571023865,0.37574854289761356
2780,Brent Suter,2018.0,0.8016935651919068,0.19830643480809312
2784,Ichiro Suzuki,2018.0,0.17353572184388555,0.8264642781561145
2793,Anthony Swarzak,2018.0,0.2389499241967189,0.7610500758032811
2797,Noah Syndergaard,2018.0,0.9609136050640594,0.03908639493594062
2800,Jameson Taillon,2018.0,0.968516226567976,0.03148377343202401
2805,Masahiro Tanaka,2018.0,0.8383624563039035,0.16163754369609654
2807,Ben Taylor,2018.0,0.31808861914102127,0.6819113808589787
2816,Junichi Tazawa,2018.0,0.22990871916663758,0.7700912808333624
2824,Julio Teheran,2018.0,0.5572357002172912,0.44276429978270887
2828,Ryan Tepera,2018.0,0.8835560594316321,0.11644394056836797
2831,Jake Thompson,2018.0,0.3242220225981157,0.6757779774018843
2837,Tyler Thornburg,2018.0,0.3220435271512161,0.6779564728487839
2847,Chris Tillman,2018.0,0.1673994910214881,0.8326005089785119
2856,Josh Tomlin,2018.0,0.10440587499549447,0.8955941250045055
2865,Carlos Torres,2018.0,0.14457479079963553,0.8554252092003645
2870,Blake Treinen,2018.0,0.9901843726958688,0.009815627304131226
2873,Andrew Triggs,2018.0,0.523684152769275,0.4763158472307249
2874,Lou Trivino,2018.0,0.9462696464056942,0.05373035359430573
2878,Nick Tropeano,2018.0,0.4156769377520879,0.5843230622479121
2880,Jen-Ho Tseng,2018.0,0.3866014991461104,0.6133985008538896
2885,Sam Tuivailala,2018.0,0.6742985124765848,0.32570148752341527
2892,Jacob Turner,2018.0,0.13309728035283386,0.8669027196471661
2896,Jose Urena,2018.0,0.8930528141233032,0.10694718587669684
2900,Jose Valdez,2018.0,0.2122418596764336,0.7877581403235664
2901,Jesmuel Valentin,2018.0,0.4123745345615796,0.5876254654384204
2914,Jason Vargas,2018.0,0.19654808935982127,0.8034519106401787
2915,Jerry Vasto,2018.0,0.26627396580060003,0.7337260341994
2919,Felipe Vazquez,2018.0,0.968088241558262,0.03191175844173794
2921,Hector Velazquez,2018.0,0.7215505724477977,0.27844942755220226
2924,Pat Venditte,2018.0,0.24009450019816136,0.7599054998018386
2928,Jonny Venters,2018.0,0.49242551591687167,0.5075744840831283
2933,Drew VerHagen,2018.0,0.5984620123025552,0.4015379876974447
2947,Justin Verlander,2018.0,0.9855964771323744,0.014403522867625567
2954,Nick Vincent,2018.0,0.7608953947735474,0.23910460522645258
2960,Arodys Vizcaino,2018.0,0.6658235779304099,0.3341764220695901
2969,Chris Volstad,2018.0,0.3124848461330356,0.6875151538669644
2970,Austin Voth,2018.0,0.3895025429843785,0.6104974570156215
2976,Michael Wacha,2018.0,0.6543237770996153,0.34567622290038474
2989,Adam Wainwright,2018.0,0.1651103038539129,0.8348896961460871
2990,Marcus Walden,2018.0,0.4040747999280536,0.5959252000719464
2996,Taijuan Walker,2018.0,0.37504099188386486,0.6249590081161351
3003,Adam Warren,2018.0,0.6193196166849957,0.38068038331500437
3011,Tony Watson,2018.0,0.924624095457943,0.07537590454205706
3014,Luke Weaver,2018.0,0.8946392018480733,0.10536079815192662
3016,Tyler Webb,2018.0,0.3376084112744525,0.6623915887255475
3020,Ryan Weber,2018.0,0.21178291154700823,0.7882170884529918
3021,Zack Weiss,2018.0,0.273443981723414,0.726556018276586
3024,Tyler White,2018.0,0.7419638747597087,0.2580361252402913
3029,Chase Whitley,2018.0,0.18396329001440326,0.8160367099855967
3031,Aaron Wilkerson,2018.0,0.23897694441061157,0.7610230555893884
3033,Taylor Williams,2018.0,0.861620370814806,0.13837962918519392
3036,Trevor Williams,2018.0,0.8897840844619747,0.1102159155380254
3042,Alex Wilson,2018.0,0.7059570625043263,0.2940429374956736
3049,Justin Wilson,2018.0,0.8282069443122226,0.1717930556877774
3053,Dan Winkler,2018.0,0.9511770285532783,0.04882297144672164
3057,Matt Wisler,2018.0,0.27115655781168524,0.7288434421883148
3060,Nick Wittgren,2018.0,0.5651409256963092,0.43485907430369075
3066,Alex Wood,2018.0,0.9305111557537135,0.0694888442462865
3073,Blake Wood,2018.0,0.23455642681745748,0.7654435731825425
3075,Hunter Wood,2018.0,0.4869380376618976,0.5130619623381024
3077,Brandon Woodruff,2018.0,0.42738433141897125,0.5726156685810287
3081,Brandon Workman,2018.0,0.523867696495667,0.47613230350433294
3085,Mike Wright,2018.0,0.643593541736687,0.35640645826331296
3091,Steven Wright,2018.0,0.2921902849291177,0.7078097150708823
3093,Jimmy Yacabonis,2018.0,0.4132268772443397,0.5867731227556603
3094,Ryan Yarbrough,2018.0,0.7300815647302843,0.2699184352697157
3099,Kirby Yates,2018.0,0.9351457759493927,0.06485422405060721
3105,Mike Zagurski,2018.0,0.12286227750485856,0.8771377224951414
3108,Rob Zastryzny,2018.0,0.27896089753932973,0.7210391024606703
3119,Brad Ziegler,2018.0,0.7240076062993989,0.27599239370060114
3129,Jordan Zimmermann,2018.0,0.7280124663177174,0.2719875336822825
